cdm_id,fy1c_norad_id,other_norad_id,other_name,other_type,miss_distance_km,collision_probability,fy_perigee,fy_apogee,fy_inclination,other_perigee,other_apogee,other_inclination,other_country
1456692565,29875,41429,NOAA 16 DEB,DEBRIS,217.0,0.0001616792,749.762,867.807,98.3783,778.912,805.764,98.7062,US
1456673633,31222,62730,OBJECT B,UNKNOWN,344.0,0.000481627,456.351,671.136,98.5816,523.154,542.843,97.6541,PRC
1455317110,31222,62730,OBJECT B,UNKNOWN,100.0,0.0003617131,456.351,671.136,98.5816,523.154,542.843,97.6541,PRC
1457684974,31222,62730,OBJECT B,UNKNOWN,260.0,0.0005419816,456.351,671.136,98.5816,523.154,542.843,97.6541,PRC
1454855340,31222,62730,OBJECT B,UNKNOWN,692.0,0.0001712329,456.351,671.136,98.5816,523.154,542.843,97.6541,PRC
1453905285,29850,3271,THOR BURNER 2 R/B,ROCKET BODY,864.0,0.0002245296,817.251,967.466,98.1233,796.943,869.9,98.5701,US
1454431027,29850,3271,THOR BURNER 2 R/B,ROCKET BODY,988.0,0.0002160574,817.251,967.466,98.1233,796.943,869.9,98.5701,US
1454859111,33682,8343,COSMOS 773,PAYLOAD,975.0,0.0003557953,779.469,819.614,99.4055,763.052,780.767,74.0554,CIS
1458149691,33684,25482,ORBCOMM FM 28,PAYLOAD,738.0,0.0004585422,447.197,832.642,99.0417,759.862,762.805,45.0042,ORB
1457688920,33684,25482,ORBCOMM FM 28,PAYLOAD,730.0,0.0004744783,447.197,832.642,99.0417,759.862,762.805,45.0042,ORB
1458700912,33684,25482,ORBCOMM FM 28,PAYLOAD,859.0,0.0001190601,447.197,832.642,99.0417,759.862,762.805,45.0042,ORB
1459241881,30756,82873,UNKNOWN,UNKNOWN,224.0,0.000123351,777.092,879.375,98.9766,780.393,832.976,99.9933,
1456672345,30677,24921,PEGASUS R/B,ROCKET BODY,670.0,0.0001682455,713.367,808.974,98.2372,786.736,819.793,69.9692,US
1455871980,30067,5560,ASTEX 1,PAYLOAD,225.0,0.003668842,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1456670923,30067,5560,ASTEX 1,PAYLOAD,247.0,0.002173409,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1455314708,30067,5560,ASTEX 1,PAYLOAD,167.0,0.00295393,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1457094639,30067,5560,ASTEX 1,PAYLOAD,130.0,0.003150328,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1459794653,30067,5560,ASTEX 1,PAYLOAD,44.0,0.0213222,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1457682107,30067,5560,ASTEX 1,PAYLOAD,74.0,0.007689999,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1458142354,30067,5560,ASTEX 1,PAYLOAD,65.0,0.01686775,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1460420158,30067,5560,ASTEX 1,PAYLOAD,41.0,0.007967351,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1459240176,30067,5560,ASTEX 1,PAYLOAD,37.0,0.03430419,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1458693506,30067,5560,ASTEX 1,PAYLOAD,15.0,0.03179435,638.433,851.313,98.7511,713.473,732.469,92.7032,US
1456681291,30731,35724,COSMOS 2251 DEB,DEBRIS,174.0,0.0001171659,734.715,756.536,98.8505,655.433,740.295,74.0337,CIS
1458147166,31903,31834,FENGYUN 1C DEB,DEBRIS,368.0,0.0001202859,598.918,777.043,99.2786,764.288,1000.25,98.3544,PRC
1457687045,31903,31834,FENGYUN 1C DEB,DEBRIS,310.0,0.0001464243,598.918,777.043,99.2786,764.288,1000.25,98.3544,PRC
1459245102,31903,31834,FENGYUN 1C DEB,DEBRIS,250.0,0.0001739173,598.918,777.043,99.2786,764.288,1000.25,98.3544,PRC
1460428357,31217,34732,COSMOS 2251 DEB,DEBRIS,57.0,0.0001937688,759.969,904.581,98.6385,705.207,762.796,74.0448,CIS
1461459302,32156,12792,SL-8 R/B,ROCKET BODY,81.0,0.002870185,725.853,842.648,99.3641,752.485,770.892,74.0286,CIS
1460425079,32156,12792,SL-8 R/B,ROCKET BODY,91.0,0.001962209,725.853,842.648,99.3641,752.485,770.892,74.0286,CIS
1456701928,31201,54510,CZ-6A DEB,DEBRIS,281.0,0.0001436275,672.163,871.749,98.9888,700.955,789.785,98.676,PRC
1462001170,32106,60641,CZ-6A DEB,DEBRIS,83.0,0.0002347741,718.323,866.882,101.4628,727.064,1233.399,89.5806,PRC
1462351470,32106,60641,CZ-6A DEB,DEBRIS,81.0,0.0002371311,718.323,866.882,101.4628,727.064,1233.399,89.5806,PRC
1461492400,32106,60641,CZ-6A DEB,DEBRIS,38.0,0.0002306063,718.323,866.882,101.4628,727.064,1233.399,89.5806,PRC
1459249702,35210,82820,UNKNOWN,UNKNOWN,330.0,0.0001277226,738.303,808.067,99.0948,737.884,805.342,99.7968,
1457691747,35210,82820,UNKNOWN,UNKNOWN,422.0,0.0001180368,738.303,808.067,99.0948,737.884,805.342,99.7968,
1462287187,35160,35885,COSMOS 2251 DEB,DEBRIS,21.0,0.0009810373,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1459251117,35160,35885,COSMOS 2251 DEB,DEBRIS,149.0,0.0001820937,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1461464816,35160,35885,COSMOS 2251 DEB,DEBRIS,12.0,0.0009393277,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1459805900,35160,35885,COSMOS 2251 DEB,DEBRIS,35.0,0.000492339,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1463705436,35160,35885,COSMOS 2251 DEB,DEBRIS,92.0,0.0003992846,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1460430424,35160,35885,COSMOS 2251 DEB,DEBRIS,32.0,0.0005763996,644.773,896.252,99.1688,749.449,782.218,74.0298,CIS
1462276784,29899,29770,FENGYUN 1C DEB,DEBRIS,535.0,0.0001056695,853.254,1383.604,98.6855,776.707,867.05,98.8337,PRC
1461915702,35105,13648,COSMOS 1420,PAYLOAD,148.0,0.0007666168,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1462285693,35105,13648,COSMOS 1420,PAYLOAD,141.0,0.0008032983,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1459804317,35105,13648,COSMOS 1420,PAYLOAD,158.0,0.0003728032,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1459249505,35105,13648,COSMOS 1420,PAYLOAD,197.0,0.0003074596,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1461463165,35105,13648,COSMOS 1420,PAYLOAD,249.0,0.000407408,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1464144238,35105,13648,COSMOS 1420,PAYLOAD,235.0,0.0001920685,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1463010774,35105,13648,COSMOS 1420,PAYLOAD,262.0,0.0001185586,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1463703888,35105,13648,COSMOS 1420,PAYLOAD,262.0,0.0001165599,660.445,818.378,98.9572,761.778,789.783,73.9937,CIS
1464282368,31667,27422,IDEFIX/ARIANE 42P,PAYLOAD,265.0,0.0001267879,775.822,850.042,99.0716,779.351,797.018,98.5927,FR
1463698891,31667,27422,IDEFIX/ARIANE 42P,PAYLOAD,263.0,0.0001428342,775.822,850.042,99.0716,779.351,797.018,98.5927,FR
1460424071,31667,27422,IDEFIX/ARIANE 42P,PAYLOAD,281.0,0.0001004054,775.822,850.042,99.0716,779.351,797.018,98.5927,FR
1459797463,31240,6256,METEOR 1-13,PAYLOAD,690.0,0.000126506,827.764,892.751,98.7525,841.532,880.846,81.2727,CIS
1459243109,31240,6256,METEOR 1-13,PAYLOAD,780.0,0.0001120172,827.764,892.751,98.7525,841.532,880.846,81.2727,CIS
1461997905,35090,60397,CZ-6A R/B,ROCKET BODY,464.0,0.0001598413,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1462348324,35090,60397,CZ-6A R/B,ROCKET BODY,472.0,0.000156015,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1459866973,35090,60397,CZ-6A R/B,ROCKET BODY,200.0,0.0001389851,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1464207793,35090,60397,CZ-6A R/B,ROCKET BODY,138.0,0.0005516315,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1465046878,35090,60397,CZ-6A R/B,ROCKET BODY,85.0,0.0007323276,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1461538980,35090,60397,CZ-6A R/B,ROCKET BODY,26.0,0.0003221594,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1463085985,35090,60397,CZ-6A R/B,ROCKET BODY,24.0,0.0007698359,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1463703875,35090,60397,CZ-6A R/B,ROCKET BODY,38.0,0.0007769284,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1460501124,35090,60397,CZ-6A R/B,ROCKET BODY,34.0,0.00017871,791.9,869.249,99.1885,797.157,854.384,88.9964,PRC
1462266088,31569,40450,DMSP 5D-2 F13 DEB,DEBRIS,275.0,0.0001128112,777.474,1032.377,102.615,774.573,795.458,98.6347,US
1465663828,33690,33798,COSMOS 2251 DEB,DEBRIS,490.0,0.0001131197,691.736,732.312,98.6113,677.128,808.366,74.03,CIS
1464731342,33690,33798,COSMOS 2251 DEB,DEBRIS,46.0,0.000149136,691.736,732.312,98.6113,677.128,808.366,74.03,CIS
1465322387,33690,33798,COSMOS 2251 DEB,DEBRIS,113.0,0.0001812654,691.736,732.312,98.6113,677.128,808.366,74.03,CIS
1462278960,30934,270373,UNKNOWN,UNKNOWN,96.0,0.00038009,827.488,1337.346,98.7582,823.257,919.407,98.8521,
1464280503,30934,270373,UNKNOWN,UNKNOWN,328.0,0.0001586834,827.488,1337.346,98.7582,823.257,919.407,98.8521,
1463696923,30934,270373,UNKNOWN,UNKNOWN,298.0,0.0002872509,827.488,1337.346,98.7582,823.257,919.407,98.8521,
1461456199,30934,270373,UNKNOWN,UNKNOWN,279.0,0.0003011609,827.488,1337.346,98.7582,823.257,919.407,98.8521,
1463003413,30934,270373,UNKNOWN,UNKNOWN,447.0,0.0002433095,827.488,1337.346,98.7582,823.257,919.407,98.8521,
1463710419,30272,39119,BLITS DEB,DEBRIS,343.0,0.0001061461,804.025,877.747,98.886,812.438,820.061,98.7631,CIS
1463001773,30272,39119,BLITS DEB,DEBRIS,84.0,0.0002036827,804.025,877.747,98.886,812.438,820.061,98.7631,CIS
1466728822,31888,31727,FENGYUN 1C DEB,DEBRIS,47.0,0.0004223939,759.77,786.15,99.1597,740.709,782.256,98.8692,PRC
1465698976,31261,20443,ARIANE 40 R/B,ROCKET BODY,194.0,0.001343956,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1465318318,31261,20443,ARIANE 40 R/B,ROCKET BODY,44.0,0.001291868,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1464281153,31261,20443,ARIANE 40 R/B,ROCKET BODY,26.0,0.0005401513,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1464717220,31261,20443,ARIANE 40 R/B,ROCKET BODY,144.0,0.0006278163,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1463004133,31261,20443,ARIANE 40 R/B,ROCKET BODY,351.0,0.0004352856,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1463697615,31261,20443,ARIANE 40 R/B,ROCKET BODY,323.0,0.0005004832,719.103,790.928,99.0317,751.171,766.453,98.2983,FR
1462285737,35156,10877,COSMOS 970 DEB,DEBRIS,96.0,0.0002865962,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1465666118,35156,10877,COSMOS 970 DEB,DEBRIS,48.0,0.0003194142,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1467263152,35156,10877,COSMOS 970 DEB,DEBRIS,51.0,0.0002817758,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1463009560,35156,10877,COSMOS 970 DEB,DEBRIS,82.0,0.0003448753,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1463703926,35156,10877,COSMOS 970 DEB,DEBRIS,85.0,0.0003440904,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1464144279,35156,10877,COSMOS 970 DEB,DEBRIS,101.0,0.0002384786,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1465324709,35156,10877,COSMOS 970 DEB,DEBRIS,129.0,0.0001924897,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1464733807,35156,10877,COSMOS 970 DEB,DEBRIS,114.0,0.000215559,829.348,883.842,98.7678,868.116,1086.104,65.7676,CIS
1464280738,31085,29784,FENGYUN 1C DEB,DEBRIS,462.0,0.0001217782,728.638,852.13,98.975,746.63,830.264,98.9508,PRC
1465698606,31085,29784,FENGYUN 1C DEB,DEBRIS,462.0,0.0001119518,728.638,852.13,98.975,746.63,830.264,98.9508,PRC
1464985535,31085,29784,FENGYUN 1C DEB,DEBRIS,581.0,0.0001232562,728.638,852.13,98.975,746.63,830.264,98.9508,PRC
